id,amenity,atm,brand,name,coordinates
node/354601876,bank,,Banco Santander,Banco Santander,"[-2.4699252, 41.762563]"
node/358435399,bank,yes,Caixabank,Caixabank,"[-3.5317388, 40.5054003]"
way/358534705,bank,yes,Unicaja Banco,Unicaja Banco,"[-3.8700511, 39.5815106]"
way/358534709,bank,yes,Banco Santander,Banco Santander,"[-3.8707812, 39.5815388]"
node/358845082,bank,yes,Caixabank,Caixabank,"[-3.6500776, 40.4509593]"
node/358869130,bank,yes,Banco Sabadell,Banco Sabadell,"[1.7501704, 41.5217379]"
node/359273268,bank,yes,Caixabank,Caixabank,"[-3.6737746, 40.4549483]"
node/359273273,bank,yes,Banco Santander,Banco Santander,"[-3.6717634, 40.4545496]"
node/359284586,bank,yes,Caixabank,Caixabank,"[-3.668815, 40.4526558]"
node/359299776,bank,yes,Caixabank,Caixabank,"[-3.6714243, 40.4631425]"
node/359304505,bank,yes,Caixabank,Caixabank,"[-3.6808341, 40.4518983]"
node/359306859,bank,yes,Banco Santander,Banco Santander,"[-3.6844671, 40.4463913]"
node/359392861,bank,yes,Banco Santander,Banco Santander,"[-3.7121375, 40.4462332]"
node/359395756,bank,yes,Caixabank,Caixabank,"[-3.710611, 40.4465945]"
node/359396183,bank,yes,BBVA,BBVA,"[-3.7135868, 40.4462907]"
node/359396187,bank,yes,Banco Santander,Banco Santander,"[-3.713877, 40.446208]"
node/359396190,bank,,,,"[-3.7142258, 40.446137]"
node/359400401,bank,yes,Banco Santander,Banco Santander,"[-3.712805, 40.4427345]"
node/359421122,bank,yes,Caixabank,Caixabank,"[-3.7081244, 40.4613956]"
node/359427240,bank,yes,,BBK,"[-3.6975573, 40.4705074]"
node/359558568,bank,yes,Ibercaja,Ibercaja,"[-3.5294548, 40.5050167]"
node/359558569,bank,yes,Banco Sabadell,Banco Sabadell,"[-3.5300798, 40.5047382]"
node/359558571,bank,yes,Banco Santander,Banco Santander,"[-3.5307424, 40.5042363]"
node/359597660,bank,,Abanca,Abanca,"[-8.7325918, 42.2281957]"
node/360919418,bank,yes,Banco Santander,Banco Santander,"[2.1445075, 41.4897981]"
node/361586431,atm,,,Venta El Caldero,"[-6.2760488, 39.8830395]"
way/362454110,bank,,Unicaja Banco,Unicaja Banco,"[-4.0651807, 39.3150318]"
way/363732524,bank,,Caja Rural,Caja Rural,"[-5.8955043, 41.2064184]"
node/363997250,bank,,Caixabank,Caixabank,"[-3.7012019, 40.4264213]"
way/364437541,bank,yes,Caja Rural,Caja Rural,"[-4.0202791, 39.9399466]"
way/364437571,bank,yes,Banco Santander,Banco Santander,"[-4.0200019, 39.9405167]"
node/364731494,bank,yes,Caixabank,Caixabank,"[2.1596088, 41.3915078]"
node/364741249,bank,yes,Caixabank,Caixabank,"[2.1519775, 41.3942379]"
node/364741290,bank,yes,Banco Santander,Banco Santander,"[2.1507661, 41.3945755]"
node/364829683,bank,yes,Unicaja Banco,Unicaja Banco,"[2.140754, 41.3921295]"
node/364829684,bank,yes,BBVA,BBVA,"[2.1403364, 41.3920229]"
way/365118043,bank,,Caixabank,Caixabank,"[-0.4764205, 39.0854529]"
way/365118146,bank,,Cajamar,Cajamar,"[-0.4768894, 39.0852522]"
node/365242577,bank,yes,Caixabank,Caixabank,"[-0.3857276, 39.4708155]"
node/365519609,atm,,,Servired,"[-0.3851727, 39.4709707]"
way/365782210,bank,yes,Banco Santander,Banco Santander,"[-3.9410143, 42.8060196]"
way/365971177,bank,yes,Unicaja Banco,Unicaja Banco,"[-3.9413715, 42.805936]"
node/366061870,bank,,Banco Santander,Banco Santander,"[-5.4064453, 36.8800452]"
node/366537029,bank,yes,Banco Santander,Banco Santander,"[-5.9952207, 37.3928217]"
node/366537233,bank,yes,,Bankinter,"[-5.9947626, 37.3928584]"
node/366549513,bank,yes,Banco Santander,Banco Santander,"[-5.9907402, 37.3924621]"
node/366553290,bank,yes,BBVA,BBVA,"[-5.9841829, 37.3911402]"
node/366633324,bank,yes,,Cajasol,"[-5.9842605, 37.3906212]"
node/366839941,bank,yes,Banco Santander,Banco Santander,"[-5.9842924, 37.3892229]"
node/366840280,bank,yes,Caixabank,Caixabank,"[-5.9850928, 37.3879903]"
node/366840285,bank,yes,,Cajasol,"[-5.9851305, 37.3875817]"
node/366841787,bank,yes,Caixabank,Caixabank,"[-5.9856525, 37.3867184]"
node/366841790,bank,yes,Banco Santander,Banco Santander,"[-5.9860472, 37.3860653]"
node/367152556,bank,yes,Abanca,Abanca,"[-5.9914737, 37.3820978]"
node/367152557,bank,no,Banco Santander,Banco Santander,"[-5.9919201, 37.3821949]"
node/367152559,bank,no,,Banif,"[-5.9921579, 37.382258]"
node/367152560,bank,yes,Ibercaja,Ibercaja,"[-5.9924539, 37.3823308]"
node/367153488,bank,yes,,Banco Caixa Geral,"[-5.9940017, 37.3839229]"
node/367153491,bank,yes,,Bancaja,"[-5.9935274, 37.3840048]"
node/367153493,bank,yes,Banco Sabadell,Banco Sabadell,"[-5.9934117, 37.3840571]"
node/367153502,bank,yes,Banco Sabadell,Banco Sabadell,"[-5.9939696, 37.3845035]"
node/367153961,bank,yes,Banco Santander,Banco Santander,"[-5.9943023, 37.3866945]"
node/367153962,bank,yes,Caixabank,Caixabank,"[-5.9939598, 37.387082]"
node/367154388,bank,yes,BBVA,,"[-5.9948393, 37.3891155]"
node/367156514,bank,yes,Caixabank,Caixabank,"[-5.9958888, 37.3890271]"
node/367156517,bank,yes,Banco Pastor,Banco Pastor,"[-5.9963494, 37.3889898]"
node/367156520,bank,yes,Deutsche Bank,Deutsche Bank,"[-5.9962299, 37.3881181]"
node/367158526,bank,yes,Banco Santander,Banco Santander,"[-5.999415, 37.3894305]"
node/367158534,bank,yes,Caixabank,Caixabank,"[-6.0001327, 37.388966]"
node/367158537,bank,yes,Kutxabank,Kutxabank,"[-6.0002651, 37.3888398]"
node/367158540,bank,yes,Banco Santander,Banco Santander,"[-6.0004901, 37.3886501]"
node/367924749,bank,yes,Caixabank,Caixabank,"[-1.6749082, 42.526834]"
node/369690677,bank,yes,Caja Rural,Caja Rural,"[-6.3769608, 39.4870424]"
node/369828945,bank,yes,Banco Santander,Banco Santander,"[-2.9393226, 35.2933193]"
node/369828948,bank,yes,Unicaja Banco,Unicaja Banco,"[-2.9389085, 35.2933222]"
node/370183304,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.0119167, 39.7711484]"
node/370589088,bank,yes,Banco Santander,Banco Santander,"[-1.6512485, 42.4806917]"
way/371332825,bank,,,,"[-5.9938458, 37.3899439]"
way/371332830,bank,,Caixabank,Caixabank,"[-5.9938632, 37.3896766]"
way/371350141,bank,yes,Banco Sabadell,Banco Sabadell,"[-5.9948096, 37.3896418]"
node/371578050,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-1.8998495, 43.3123813]"
node/371578077,bank,yes,Kutxabank,Kutxabank,"[-1.9006253, 43.3130869]"
node/371578089,bank,yes,Caja Rural,Rural Kutxa,"[-1.9004594, 43.3127687]"
way/372676639,bank,,Unicaja Banco,Unicaja Banco,"[-4.4402553, 36.7035922]"
way/373436554,bank,,Unicaja Banco,Unicaja Banco,"[-5.9949885, 37.391478]"
way/373593400,bank,yes,Banco Santander,Banco Santander,"[-1.6375357, 42.8001199]"
node/375516546,bank,yes,,Banesto,"[-1.6361398, 42.8118198]"
node/375517032,bank,,Caixabank,Caixabank Banca Privada San Fermín,"[-1.6383382, 42.8121406]"
node/375517042,bank,,,Banco de Valencia,"[-1.638393, 42.8110533]"
node/375517100,bank,,Abanca,Abanca,"[-1.6373838, 42.8117387]"
node/375517179,bank,yes,Banco Santander,Banco Santander,"[-1.637718, 42.8120778]"
node/375517206,bank,,Laboral Kutxa,Laboral Kutxa,"[-1.6386512, 42.8115178]"
node/375517217,bank,yes,Caixabank,Caixabank Ensanche,"[-1.6366909, 42.8111171]"
node/375517319,bank,,Caja Rural,Caja Rural,"[-1.6388393, 42.811708]"
node/375517385,bank,yes,BBVA,BBVA,"[-1.6387835, 42.8130521]"
node/375524307,bank,,,CAM,"[-1.6421923, 42.8125213]"
node/375524479,bank,,Laboral Kutxa,Laboral Kutxa,"[-1.6434869, 42.8129939]"
node/375527500,bank,,Laboral Kutxa,Laboral Kutxa,"[-1.6401792, 42.8142714]"
way/375570106,bank,,Caixabank,Caixabank,"[-4.537846, 40.5436869]"
node/376352574,bank,yes,Banco Sabadell,Banco Sabadell,"[-0.4874182, 38.3411109]"
way/376389495,bank,,Caixabank,Caixabank,"[-5.133855, 40.3619377]"
way/376396347,bank,,Caja Rural,Caja Rural,"[-5.1329525, 40.3588757]"
node/376933898,bank,yes,Caixabank,Caixabank,"[2.2052473, 41.4521116]"
way/377031121,bank,,BBVA,BBVA,"[-8.9089511, 42.8429075]"
way/377031124,bank,,Caixabank,Caixabank,"[-8.9064735, 42.8427091]"
way/377032920,bank,,Abanca,Abanca,"[-8.9074513, 42.8431302]"
node/378229637,bank,,Caja Rural,Caja Rural,"[-2.6150611, 41.6390672]"
node/380545473,bank,yes,Banco Santander,Banco Santander,"[-6.3890281, 39.4717469]"
way/384635360,bank,,Caixabank,Caixabank,"[-4.4682743, 40.2653172]"
way/384715909,bank,,Banco Santander,Banco Santander,"[2.6325862, 39.5934542]"
way/384715911,bank,,Caixabank,Caixabank,"[2.6330711, 39.5949394]"
node/384914565,atm,,Caixabank,Caixabank,"[3.2613926, 39.422165]"
node/384914602,bank,,Banca March,Banca March,"[3.0884251, 39.56907]"
node/384915237,atm,,Banca March,Banca March,"[3.1130611, 39.8314329]"
node/385545750,atm,,Banca March,Banca March,"[3.1174311, 39.8044035]"
node/385662491,atm,,,,"[-2.4875889, 43.1369129]"
way/386704776,bank,yes,Caixabank,Caixabank,"[-3.2658582, 40.5636396]"
way/386836412,bank,yes,Banco Santander,Banco Santander,"[-5.9953479, 37.3901298]"
node/387501832,bank,yes,Cajamar,Cajamar,"[-0.7052649, 37.6316683]"
way/391778458,bank,,Caixabank,Caixabank,"[2.6528133, 39.568319]"
way/391905430,bank,yes,BBVA,BBVA,"[-15.4141791, 28.1021758]"
way/392079473,bank,,Caixabank,Caixabank,"[-6.1331359, 36.7023307]"
way/392561449,bank,,Caixabank,Caixabank,"[2.756069, 39.5287206]"
node/392899884,atm,,,,"[-17.8440548, 28.4941391]"
way/402325071,bank,,Banca March,Banca March,"[2.4213516, 39.5751836]"
node/403798092,bank,yes,Caixabank,Caixabank,"[2.2321531, 41.6413199]"
way/403956809,bank,yes,Banco Santander,Banco Santander,"[-6.5408512, 38.0663924]"
way/404952420,bank,yes,,Ibercaja,"[-6.5404589, 38.066848]"
way/408707696,bank,yes,,,"[-4.1422462, 37.4910753]"
node/409694630,bank,,Caixabank,Caixabank,"[3.284062, 39.6102675]"
node/410478601,bank,yes,Ibercaja,Ibercaja,"[-0.8779822, 41.652869]"
node/410973174,bank,yes,Caixabank,Caixabank,"[-0.7078463, 38.2699373]"
node/412143896,atm,,Banca March,Banca March,"[-14.3404221, 28.0489274]"
node/415003757,bank,yes,Targobank,Targobank,"[2.4551081, 39.5367927]"
node/415655686,bank,yes,Ibercaja,Ibercaja,"[0.1449779, 41.7228839]"
way/416210389,bank,,Caixabank,Caixabank,"[-0.3755629, 39.4700771]"
node/417222996,bank,no,Unicaja Banco,Unicaja Banco,"[-5.4845112, 39.7842152]"
node/417353785,bank,yes,BBVA,BBVA,"[0.1460014, 41.7221996]"
node/420172684,bank,yes,Banco Sabadell,Banco Sabadell,"[1.8074382, 41.2348559]"
node/420329397,bank,yes,BBVA,BBVA,"[1.8105002, 41.2374349]"
node/420329398,bank,yes,,Caixa Manresa,"[1.8104175, 41.2373006]"
way/421649532,bank,,Caixabank,Caixabank,"[2.9647761, 39.7746097]"
way/421752721,bank,,Caixabank,Caixabank,"[2.7488465, 39.4280805]"
node/424599904,bank,yes,Caixabank,Caixabank,"[-4.2508786, 40.3845386]"
way/425119099,bank,,Caixabank,Caixabank,"[2.6548999, 39.6202205]"
node/426801533,bank,yes,BBVA,BBVA,"[-2.8512009, 42.5751705]"
way/428749059,bank,yes,Caixabank,Caixabank,"[-5.9939882, 37.3931391]"
way/428749062,bank,,,,"[-5.9943212, 37.3932181]"
node/428958621,atm,,,,"[3.167722, 41.9806677]"
way/429046933,bank,yes,Caja Rural,Caja Rural,"[-6.4212311, 38.0223405]"
node/430085140,bank,yes,BBVA,BBVA,"[-0.4605244, 39.4651306]"
node/430085142,bank,yes,Caixabank,Caixabank,"[-0.4607438, 39.4651631]"
node/430085144,bank,yes,Caixabank,Caixabank,"[-0.4626653, 39.4631658]"
node/430085147,bank,yes,,Caja Castilla La Mancha,"[-0.4626598, 39.4630742]"
node/430085148,bank,yes,,Caja Murcia,"[-0.4628207, 39.460663]"
node/430085158,bank,yes,Banco Santander,Banco Santander,"[-0.462365, 39.4639522]"
node/430085159,bank,no,Bankinter,Bankinter,"[-0.4673646, 39.470945]"
node/430144227,bank,yes,,Caixa Rural de Torrent,"[-0.46284, 39.4619054]"
way/430168246,bank,,,ARQUIA Caja de Arquitectos,"[-5.9900762, 37.3917898]"
node/430879586,bank,yes,,Unicaja,"[-3.8946667, 36.7909684]"
node/430879815,bank,yes,Cajamar,Cajamar,"[-3.9636389, 36.7305663]"
node/430879855,bank,yes,Unicaja Banco,Unicaja Banco,"[-3.9781545, 36.7352075]"
node/431064243,bank,yes,Banco Santander,Banco Santander,"[-0.3799646, 39.4728924]"
node/431183525,bank,yes,Deutsche Bank,Deutsche Bank,"[2.4445294, 39.5375099]"
way/431781806,bank,,Caja Rural de Jaén,Caja Rural de Jaén,"[-3.756896, 37.77658]"
node/434142162,bank,yes,Caixabank,Caixabank,"[-3.655275, 40.492715]"
way/435510876,bank,,,Oficina de Bankia,"[-4.8940028, 40.3637577]"
node/435992881,bank,,Caixabank,Caixabank,"[-15.4261879, 28.1213461]"
node/436025416,bank,,Caixabank,Caixabank,"[-15.430719, 28.138475]"
node/436025417,bank,,,Cajasiete,"[-15.4307362, 28.1387331]"
node/436025418,bank,,Banco Sabadell,Banco Sabadell,"[-15.4304715, 28.1388748]"
node/436025419,bank,yes,BBVA,BBVA,"[-15.4305364, 28.1392734]"
node/436044077,bank,,Caixabank,Caixabank,"[-15.4321617, 28.1415381]"
node/436328018,bank,,Caja Rural,Caja Rural,"[-15.4323189, 28.1394499]"
node/436686797,bank,,Caixabank,Caixabank,"[-15.4356838, 28.1368645]"
node/436686802,bank,,BBVA,BBVA,"[-15.435355, 28.1369368]"
node/437534291,bank,,Caixabank,Caixabank,"[-15.4344399, 28.1411198]"
node/438825157,bank,,Caixabank,Caixabank,"[-15.4300714, 28.1483276]"
node/440872688,bank,yes,Unicaja Banco,Unicaja Banco,"[-3.8258304, 43.458374]"
node/441947266,bank,yes,Banco Sabadell,Banco Sabadell,"[1.6082327, 41.5743811]"
node/442371024,bank,yes,BBVA,BBVA,"[-15.4443036, 28.1294697]"
node/442371026,bank,,,La Caja de Canarias,"[-15.4440664, 28.129497]"
way/443028147,bank,,BBVA,BBVA,"[-3.3277937, 40.5550059]"
node/443650696,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.3669506, 39.4844734]"
node/444850868,bank,yes,Kutxabank,Kutxabank,"[-2.697923, 42.8415109]"
node/444850870,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.6972176, 42.8413802]"
node/444850891,bank,yes,Caixabank,Caixabank,"[-2.6969495, 42.8424198]"
node/446063783,bank,yes,Banco Santander,Banco Santander,"[0.5219543, 42.6044982]"
node/446077041,atm,,,,"[0.5386702, 42.5927779]"
node/447602282,bank,yes,BBVA,BBVA,"[-15.4234309, 28.1183142]"
node/447602391,bank,,,La Caja de Canarias,"[-15.4176632, 28.0983182]"
node/447835915,bank,yes,Caixabank,Caixabank,"[-0.3850293, 39.5446329]"
node/452580412,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.3781355, 39.4719999]"
node/453562703,bank,yes,Caixabank,Caixabank,"[2.1838572, 41.4916166]"
node/453595817,bank,,Caixabank,Caixabank,"[3.2768155, 39.7379882]"
node/455225166,atm,,,,"[-13.8254367, 28.8634298]"
node/455250187,bank,yes,Banco Santander,Banco Santander,"[-13.8275643, 28.8627188]"
node/455250223,bank,yes,Caixabank,Caixabank,"[-13.8292475, 28.8630757]"
node/455250240,atm,,,,"[-13.8293539, 28.8631098]"
node/455410811,bank,yes,Banco Santander,Banco Santander,"[-13.8390738, 28.857125]"
node/455410826,bank,yes,Banco Santander,Banco Santander,"[-13.8365121, 28.8593217]"
node/455410834,bank,yes,,La Caja de Canarias,"[-13.8362409, 28.8593091]"
node/455410862,bank,yes,,Mapfre,"[-13.8322282, 28.862948]"
node/455903123,atm,,,,"[-13.8304184, 28.8627748]"
node/455903142,atm,,,,"[-13.8308334, 28.8625764]"
node/455903216,bank,yes,BBVA,BBVA,"[-13.8331935, 28.8613353]"
node/455903218,bank,yes,,Solbank,"[-13.8333034, 28.8611171]"
node/455903219,bank,yes,Banco Santander,Banco Santander,"[-13.8333267, 28.8611601]"
node/455921851,atm,,,,"[-13.830067, 28.8638515]"
node/456007694,atm,,,,"[-13.8151031, 28.8592586]"
node/457764266,atm,,,,"[2.1735474, 41.383672]"
way/458173024,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.6507863, 39.3262882]"
node/461716084,bank,yes,,,"[2.9917779, 39.3187641]"
node/463543761,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.3888209, 39.4685774]"
way/464242977,bank,yes,,España Duero,"[-5.6349117, 42.0468099]"
node/469201850,bank,yes,BBVA,BBVA,"[-0.8998345, 41.6481744]"
node/471542841,bank,yes,BBVA,BBVA,"[-4.7557801, 43.4210894]"
node/471542846,bank,yes,Banco Santander,Banco Santander,"[-4.756778, 43.4213048]"
node/472148823,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.3881693, 39.4511681]"
node/472319515,bank,yes,BBVA,BBVA,"[-0.9022746, 41.6538593]"
node/472319517,bank,yes,Banco Santander,Banco Santander,"[-0.9027529, 41.6537437]"
node/472348134,bank,yes,Abanca,Abanca,"[-8.4273286, 43.3745886]"
node/472349951,bank,,Abanca,Abanca,"[-8.4024701, 43.3726282]"
node/472460066,bank,yes,Abanca,Abanca,"[-8.2541033, 43.3511833]"
node/472460067,bank,,Banco Pastor,Banco Pastor,"[-8.255059, 43.3509829]"
node/472460068,bank,,Caixabank,Caixabank,"[-8.255614, 43.3512406]"
node/472474811,bank,yes,Abanca,Abanca,"[-8.4224855, 43.3714099]"
way/474775488,bank,yes,,Cajasiete,"[-16.2567512, 28.4558095]"
node/476906976,atm,,,,"[4.013431, 39.9851216]"
node/477307319,bank,yes,Kutxabank,Kutxabank,"[-2.668608, 42.8399703]"
node/477834501,bank,yes,Kutxabank,Kutxabank,"[-2.6637369, 42.8421396]"
node/477840179,bank,yes,Kutxabank,Kutxabank,"[-2.6660159, 42.8454652]"
node/477843151,bank,yes,Kutxabank,Kutxabank,"[-2.6708753, 42.8459587]"
node/477844418,bank,yes,Kutxabank,Kutxabank,"[-2.6733401, 42.846022]"
node/477865577,bank,yes,Kutxabank,Kutxabank,"[-2.6849261, 42.8564266]"
node/477869683,bank,yes,Kutxabank,Kutxabank,"[-2.6872443, 42.8604649]"
node/477872769,bank,yes,Kutxabank,Kutxabank,"[-2.6928484, 42.8597167]"
node/477876695,bank,yes,Kutxabank,Kutxabank,"[-2.7007714, 42.8551353]"
node/477969484,atm,,,Vital Kutxa,"[-2.6586606, 42.8432271]"
way/478289121,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.2491268, 38.7853698]"
way/478402342,bank,,Caixabank,Caixabank,"[2.4813663, 39.4911499]"
way/478402348,bank,,Caixabank,Caixabank,"[2.4811806, 39.4892626]"
node/479258046,atm,,,Euro 6000,"[-2.6924589, 42.8611903]"
node/479259278,bank,yes,Kutxabank,Kutxabank,"[-2.6922934, 42.8665098]"
node/480729359,bank,yes,Banco Sabadell,Banco Sabadell,"[-4.755734, 43.4209303]"
node/480821405,bank,yes,Kutxabank,Kutxabank,"[-2.6684536, 42.8485887]"
node/480829318,atm,,,Vital Kutxa,"[-2.6631696, 42.8555112]"
node/480830383,bank,yes,Kutxabank,Kutxabank,"[-2.6630595, 42.8592497]"
node/480911938,bank,yes,Kutxabank,Kutxabank,"[-2.6761812, 42.8541423]"
node/480911985,bank,yes,Kutxabank,Kutxabank,"[-2.6804411, 42.8544266]"
node/481013827,bank,yes,Caja Rural,Caja Rural,"[-4.7570833, 43.4223523]"
way/481056500,bank,yes,BBVA,BBVA,"[-3.7039095, 40.4798933]"
way/481550559,bank,yes,BBVA,BBVA,"[-6.1214279, 36.6815746]"
node/482249547,bank,yes,Caixabank,Caixabank,"[2.6639017, 41.8618297]"
node/482249548,bank,yes,Banco Santander,Banco Santander,"[2.6637626, 41.8619976]"
way/482513096,bank,,Caixabank,Caixabank,"[3.0225001, 39.5172825]"
node/482722163,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.692508, 42.8668369]"
node/482736055,bank,yes,BBVA,BBVA,"[-2.666396, 42.8439948]"
node/483553109,atm,,,Banco Popular,"[-2.7143217, 42.9115235]"
node/483553114,atm,,,Vital Kutxa,"[-2.7169481, 42.9114355]"
node/483570340,bank,yes,Kutxabank,Kutxabank,"[-2.6970452, 42.8675557]"
node/483572124,bank,yes,,Rural Kutxa,"[-2.6938642, 42.8628814]"
node/483572938,bank,yes,Banco Santander,Banco Santander,"[-2.693574, 42.8624742]"
node/483576958,bank,yes,Banco Santander,Banco Santander,"[-2.6720039, 42.8459048]"
node/483582066,bank,yes,BBVA,BBVA,"[-2.6725843, 42.8449163]"
node/483585070,bank,yes,,Bankoa,"[-2.672325, 42.8438522]"
node/483586745,bank,yes,,Caja de Burgos,"[-2.6730147, 42.8442109]"
node/484320048,bank,yes,Banco Santander,Banco Santander,"[-3.6213473, 37.188706]"
way/485588906,bank,,Caixabank,Caixabank,"[-1.6514311, 37.5915919]"
way/485588956,bank,yes,Cajamar,Cajamar,"[-1.6519891, 37.5921317]"
way/488853508,bank,yes,Banco Santander,Banco Santander,"[-3.8642207, 40.3322123]"
node/489732886,bank,yes,Caixabank,Caixabank,"[2.8171829, 42.0145095]"
node/490639125,bank,yes,Caja Rural,Caja Rural,"[-3.6075502, 37.1997215]"
node/491029214,atm,,Bankinter,Bankinter,"[-5.9947269, 37.3928392]"
node/491029241,atm,,,,"[-5.9952038, 37.3927988]"
node/491495090,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.6660069, 42.8439523]"
way/492626775,bank,,,Edifici Banc de València,"[-0.3735116, 39.4705628]"
node/492766961,bank,yes,BBVA,BBVA,"[-2.6632826, 42.8554872]"
node/493545520,bank,yes,Caixabank,Caixabank,"[-2.6688396, 42.8502456]"
node/493554211,bank,yes,,Rural Kutxa,"[-2.6685975, 42.848886]"
node/494032838,bank,yes,,Rural Kutxa,"[-2.682458, 42.8505247]"
node/494033444,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.6828421, 42.8505047]"
node/494792818,bank,yes,Caixabank,Caixabank,"[-4.7549554, 43.4200694]"
node/496264639,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.0439167, 39.9811965]"
node/496264640,bank,yes,Caixabank,Caixabank,"[-6.0439093, 39.9812706]"
way/496320458,bank,,Caixabank,Caixabank,"[-5.9320253, 36.7239172]"
way/496369397,bank,yes,Banco Pastor,Banco Pastor,"[-7.4458692, 42.8654467]"
node/496384509,bank,yes,Banco Santander,Banco Santander,"[-5.6671383, 40.9687234]"
way/496624163,bank,yes,Abanca,Abanca,"[-8.7200581, 42.2379368]"
node/497268961,bank,yes,Banco Santander,Banco Santander,"[-2.6820274, 42.8504332]"
node/498373836,bank,yes,Banco Santander,Banco Santander,"[-6.0434403, 39.9813212]"
node/498374404,bank,yes,Caixa Geral de Depósitos,Caixa Geral de Depósitos,"[-6.0464673, 39.9780667]"
way/498895203,bank,,Caixabank,Caixabank,"[-4.7519473, 40.2321885]"
node/499186463,bank,yes,Banco Santander,Banco Santander,"[-2.6684766, 42.8486343]"
node/499209513,bank,yes,,Banco de Vasconia,"[-2.6817956, 42.8462381]"
node/499211926,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.6815452, 42.8456579]"
node/499215246,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.6839399, 42.846159]"
node/499221112,bank,yes,Kutxabank,Kutxabank,"[-2.6825378, 42.8477368]"
node/500914783,bank,yes,Caixabank,Caixabank,"[-2.6811438, 42.8510923]"
node/500915526,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.6805663, 42.8502538]"
node/500916476,bank,yes,Kutxabank,Kutxabank,"[-2.6737025, 42.8571042]"
